year,facility_number,facility_name,begin_date,end_date,county_name,region,type_of_control,hours_type,productive_hours,productive_hours_per_adjusted_patient_day,phapd_missing
2012,106332172,VISTA HOSPITAL OF RIVERSIDE,1/1/2012,12/31/2012,Riverside,Southern California,Investor,Fiscal Services Cost Centers,8546,0.71,N
2012,106334018,MENIFEE VALLEY MEDICAL CENTER,1/1/2012,12/31/2012,Riverside,Southern California,Investor,Fiscal Services Cost Centers,17602,0.94,N
2012,106334025,KAISER FOUNDATION HOSPITAL - RIVERSIDE,1/1/2012,12/31/2012,Riverside,Southern California,Non-Profit,Fiscal Services Cost Centers,44102,0.95,N
2012,106334048,KAISER FOUNDATION HOSPITAL - MORENO VALLEY,1/1/2012,12/31/2012,Riverside,Southern California,Non-Profit,Fiscal Services Cost Centers,27347,2.45,N
2012,106334068,SOUTHWEST HEALTHCARE SYSTEM - MURRIETA,1/1/2012,12/31/2012,Riverside,Southern California,Investor,Fiscal Services Cost Centers,114876,1.30,N
2012,106334457,OASIS PSYCHIATRIC HEALTH FACILITY,1/1/2012,12/31/2012,Riverside,Southern California,Investor,Fiscal Services Cost Centers,2792,0.52,N
2012,106334487,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,7/1/2011,6/30/2012,Riverside,Southern California,City/County,Fiscal Services Cost Centers,291475,1.84,N
2012,106334589,LOMA LINDA UNIVERSITY MED CTR-MURRIETA,1/1/2012,12/31/2012,Riverside,Southern California,Investor,Fiscal Services Cost Centers,85604,2.38,N
2012,106340913,KAISER FOUNDATION HOSPITAL - SACRAMENTO/ROSEVILLE,1/1/2012,12/31/2012,Sacramento,Greater Sacramento,Non-Profit,Fiscal Services Cost Centers,35162,0.82,N
2012,106340947,MERCY GENERAL HOSPITAL,7/1/2011,6/30/2012,Sacramento,Greater Sacramento,Non-Profit,Fiscal Services Cost Centers,82678,0.74,N
2012,106340950,MERCY SAN JUAN HOSPITAL,7/1/2011,6/30/2012,Sacramento,Greater Sacramento,Non-Profit,Fiscal Services Cost Centers,109421,0.84,N
2012,106340951,METHODIST HOSPITAL OF SACRAMENTO,7/1/2011,6/30/2012,Sacramento,Greater Sacramento,Non-Profit,Fiscal Services Cost Centers,75903,0.55,N
2012,106341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,7/1/2011,6/30/2012,Sacramento,Greater Sacramento,Non-Profit,Fiscal Services Cost Centers,518094,2.12,N
2012,106341051,SUTTER MEDICAL CENTER - SACRAMENTO,1/1/2012,12/31/2012,Sacramento,Greater Sacramento,Non-Profit,Fiscal Services Cost Centers,0,0.00,N
2012,106342344,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,1/1/2012,12/31/2012,Sacramento,Greater Sacramento,Non-Profit,Fiscal Services Cost Centers,44351,1.15,N
2012,106342392,SIERRA VISTA HOSPITAL,1/1/2012,12/31/2012,Sacramento,Greater Sacramento,Investor,Fiscal Services Cost Centers,41844,1.07,N
2012,106344017,SUTTER CENTER FOR PSYCHIATRY,1/1/2012,12/31/2012,Sacramento,Greater Sacramento,Non-Profit,Fiscal Services Cost Centers,908,0.04,N
2012,106344021,HERITAGE OAKS HOSPITAL,1/1/2012,12/31/2012,Sacramento,Greater Sacramento,Investor,Fiscal Services Cost Centers,39166,0.93,N
2012,106344029,MERCY HOSPITAL - FOLSOM,7/1/2011,6/30/2012,Sacramento,Greater Sacramento,Non-Profit,Fiscal Services Cost Centers,46964,1.29,N
2012,106344035,KINDRED HOSPITAL - SACRAMENTO,1/1/2012,12/31/2012,Sacramento,Greater Sacramento,Investor,Fiscal Services Cost Centers,12651,1.05,N
2012,106344170,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-CARMICHAEL,1/1/2012,12/31/2012,Sacramento,Greater Sacramento,Investor,Fiscal Services Cost Centers,0,0.00,N
2012,106350784,HAZEL HAWKINS MEMORIAL HOSPITAL,7/1/2011,6/30/2012,San Benito,Bay Area,District,Fiscal Services Cost Centers,76056,0.81,N
2012,106361110,BEAR VALLEY COMMUNITY HOSPITAL,7/1/2011,6/30/2012,San Bernardino,Southern California,District,Fiscal Services Cost Centers,43228,0.84,N
2012,106361144,CHINO VALLEY MEDICAL CENTER,1/1/2012,12/31/2012,San Bernardino,Southern California,Investor,Fiscal Services Cost Centers,58341,2.52,N
2012,106361166,MONTCLAIR HOSPITAL MEDICAL CENTER,1/1/2012,12/31/2012,San Bernardino,Southern California,Investor,Fiscal Services Cost Centers,51754,2.84,N
2012,106361223,KAISER FOUNDATION HOSPITAL - FONTANA,1/1/2012,12/31/2012,San Bernardino,Southern California,Non-Profit,Fiscal Services Cost Centers,134830,1.25,N
2012,106361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,1/1/2012,12/31/2012,San Bernardino,Southern California,Non-Profit,Fiscal Services Cost Centers,706422,2.46,N
2012,106361266,MOUNTAINS COMMUNITY HOSPITAL,7/1/2011,6/30/2012,San Bernardino,Southern California,District,Fiscal Services Cost Centers,44995,1.52,N
2012,106361274,KINDRED HOSPITAL - ONTARIO,1/1/2012,12/31/2012,San Bernardino,Southern California,Investor,Fiscal Services Cost Centers,12250,0.44,N
2012,106361308,REDLANDS COMMUNITY HOSPITAL,10/1/2011,9/30/2012,San Bernardino,Southern California,Non-Profit,Fiscal Services Cost Centers,107802,1.30,N
2012,106361318,SAN ANTONIO COMMUNITY HOSPITAL,1/1/2012,12/31/2012,San Bernardino,Southern California,Non-Profit,Fiscal Services Cost Centers,240581,2.51,N
2012,106361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,7/1/2011,6/30/2012,San Bernardino,Southern California,Non-Profit,Fiscal Services Cost Centers,101214,1.00,N
2012,106361339,ST. BERNARDINE MEDICAL CENTER,7/1/2011,6/30/2012,San Bernardino,Southern California,Non-Profit,Fiscal Services Cost Centers,140974,1.57,N
2012,106361343,ST. MARY MEDICAL CENTER - APPLE VALLEY,7/1/2011,6/30/2012,San Bernardino,Southern California,Non-Profit,Fiscal Services Cost Centers,132815,1.29,N
2012,106361370,VICTOR VALLEY COMMUNITY HOSPITAL,10/1/2011,9/30/2012,San Bernardino,Southern California,Non-Profit,Fiscal Services Cost Centers,79455,2.61,N
2012,106361458,COLORADO RIVER MEDICAL CENTER,7/1/2011,6/30/2012,San Bernardino,Southern California,City/County,Fiscal Services Cost Centers,17226,3.78,N
2012,106362041,HI-DESERT MEDICAL CENTER,7/1/2011,6/30/2012,San Bernardino,Southern California,District,Fiscal Services Cost Centers,80342,0.92,N
2012,106364014,LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER,1/1/2012,12/31/2012,San Bernardino,Southern California,Non-Profit,Fiscal Services Cost Centers,35233,0.94,N
2012,106364050,CANYON RIDGE HOSPITAL,1/1/2012,12/31/2012,San Bernardino,Southern California,Investor,Fiscal Services Cost Centers,46850,1.38,N
2012,106364121,BALLARD REHABILITATION HOSPITAL,7/1/2011,6/30/2012,San Bernardino,Southern California,Investor,Fiscal Services Cost Centers,10105,0.72,N
2012,106364144,DESERT VALLEY HOSPITAL,1/1/2012,12/31/2012,San Bernardino,Southern California,Investor,Fiscal Services Cost Centers,93094,2.40,N
2012,106364188,RANCHO SPECIALTY HOSPITAL,1/1/2012,12/31/2012,San Bernardino,Southern California,Investor,Fiscal Services Cost Centers,22075,1.03,N
2012,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2011,6/30/2012,San Bernardino,Southern California,City/County,Fiscal Services Cost Centers,285123,1.54,N
2012,106370652,ALVARADO HOSPITAL,1/1/2012,12/31/2012,San Diego,Southern Border,Investor,Fiscal Services Cost Centers,67369,1.68,N
2012,106370673,RADY CHILDREN'S HOSPITAL - SAN DIEGO,7/1/2011,6/30/2012,San Diego,Southern Border,Non-Profit,Fiscal Services Cost Centers,445689,3.07,N
2012,106370689,SHARP CORONADO HOSPITAL & HEALTHCARE CENTER,10/1/2011,9/30/2012,San Diego,Southern Border,Non-Profit,Fiscal Services Cost Centers,31134,0.50,N
2012,106370694,SHARP MEMORIAL HOSPITAL,10/1/2011,9/30/2012,San Diego,Southern Border,Non-Profit,Fiscal Services Cost Centers,180956,0.82,N
2012,106370705,FALLBROOK HOSPITAL DISTRICT,7/1/2011,6/30/2012,San Diego,Southern Border,District,Fiscal Services Cost Centers,42466,0.79,N
2012,106370714,SHARP GROSSMONT  HOSPITAL,10/1/2011,9/30/2012,San Diego,Southern Border,Non-Profit,Fiscal Services Cost Centers,226372,1.27,N
2012,106370721,KINDRED HOSPITAL - SAN DIEGO,1/1/2012,12/31/2012,San Diego,Southern Border,Investor,Fiscal Services Cost Centers,8955,0.48,N
2012,106370730,KAISER FOUNDATION HOSPITAL - SAN DIEGO,1/1/2012,12/31/2012,San Diego,Southern Border,Non-Profit,Fiscal Services Cost Centers,82855,0.84,N
2012,106370744,SCRIPPS MERCY HOSPITAL,10/1/2011,9/30/2012,San Diego,Southern Border,Non-Profit,Fiscal Services Cost Centers,241822,1.24,N
2012,106370745,SHARP MESA VISTA HOSPITAL,10/1/2011,9/30/2012,San Diego,Southern Border,Non-Profit,Fiscal Services Cost Centers,22866,0.34,N
2012,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2012,12/31/2012,San Diego,Southern Border,Investor,Fiscal Services Cost Centers,29001,0.73,N
2012,106370755,PALOMAR MEDICAL CENTER,7/1/2011,6/30/2012,San Diego,Southern Border,District,Fiscal Services Cost Centers,96595,0.61,N
2012,106370759,PARADISE VALLEY HOSPITAL,1/1/2012,12/31/2012,San Diego,Southern Border,Investor,Fiscal Services Cost Centers,93924,1.33,N
2012,106370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,10/1/2011,9/30/2012,San Diego,Southern Border,Non-Profit,Fiscal Services Cost Centers,176551,1.79,N
2012,106370780,TRI-CITY MEDICAL CENTER,7/1/2011,6/30/2012,San Diego,Southern Border,District,Fiscal Services Cost Centers,254653,2.25,N
2012,106370782,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER,7/1/2011,6/30/2012,San Diego,Southern Border,Non-Profit,Fiscal Services Cost Centers,398069,1.46,N
2012,106370787,PROMISE HOSPITAL OF SAN DIEGO,1/1/2012,12/31/2012,San Diego,Southern Border,Investor,Fiscal Services Cost Centers,18354,0.61,N
2012,106370875,SHARP CHULA VISTA MEDICAL CENTER,10/1/2011,9/30/2012,San Diego,Southern Border,Non-Profit,Fiscal Services Cost Centers,78358,0.59,N
2012,106370977,POMERADO HOSPITAL,7/1/2011,6/30/2012,San Diego,Southern Border,District,Fiscal Services Cost Centers,55915,0.51,N
2012,106371256,SCRIPPS GREEN HOSPITAL,10/1/2011,9/30/2012,San Diego,Southern Border,Non-Profit,Fiscal Services Cost Centers,80014,1.49,N
2012,106371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,10/1/2011,9/30/2012,San Diego,Southern Border,Non-Profit,Fiscal Services Cost Centers,86286,1.48,N
2012,106374024,AURORA SAN DIEGO,1/1/2012,12/31/2012,San Diego,Southern Border,Investor,Fiscal Services Cost Centers,27383,0.89,N
2012,106374049,SHARP VISTA PACIFICA,10/1/2011,9/30/2012,San Diego,Southern Border,Non-Profit,Fiscal Services Cost Centers,573,0.08,N
2012,106374055,SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,7/1/2011,6/30/2012,San Diego,Southern Border,City/County,Fiscal Services Cost Centers,31933,0.32,N
2012,106374084,SAN DIEGO HOSPICE & PALLIATIVE CARE CTR,7/1/2011,6/30/2012,San Diego,Southern Border,Non-Profit,Fiscal Services Cost Centers,7903,0.97,N
2012,106374094,VIBRA HOSPITAL OF SAN DIEGO,1/1/2012,12/31/2012,San Diego,Southern Border,Investor,Fiscal Services Cost Centers,9289,0.35,N
2012,106380842,JEWISH HOME,7/1/2011,6/30/2012,San Francisco,Bay Area,Non-Profit,Fiscal Services Cost Centers,5584,0.04,N
2012,106380857,KAISER FOUNDATION HOSPITAL - GEARY (S.F.),1/1/2012,12/31/2012,San Francisco,Bay Area,Non-Profit,Fiscal Services Cost Centers,33063,0.60,N
2012,106380865,LAGUNA HONDA HOSP & REHAB CENTER,7/1/2011,6/30/2012,San Francisco,Bay Area,City/County,Fiscal Services Cost Centers,59536,0.21,N
2012,106380868,LANGLEY PORTER PSYCHIATRIC INSTITUTE-HOSPITAL AND CLINICS,7/1/2011,6/30/2012,San Francisco,Bay Area,Non-Profit,Fiscal Services Cost Centers,24444,2.04,N
2012,106380929,CALIFORNIA PACIFIC MEDICAL CENTER,1/1/2012,12/31/2012,San Francisco,Bay Area,Non-Profit,Fiscal Services Cost Centers,547807,2.28,N
2012,106380939,SAN FRANCISCO GENERAL HOSPITAL MEDICAL CENTER,7/1/2011,6/30/2012,San Francisco,Bay Area,City/County,Fiscal Services Cost Centers,449091,2.05,N
2012,106380960,ST. FRANCIS MEMORIAL HOSPITAL,7/1/2011,6/30/2012,San Francisco,Bay Area,Non-Profit,Fiscal Services Cost Centers,56780,1.15,N
2012,106380964,CALIFORNIA PACIFIC MEDICAL CTN-ST. LUKE'S CAMPUS,1/1/2012,12/31/2012,San Francisco,Bay Area,Non-Profit,Fiscal Services Cost Centers,72212,1.47,N
2012,106380965,ST. MARY'S MEDICAL CENTER-SAN FRANCISCO,7/1/2011,6/30/2012,San Francisco,Bay Area,Non-Profit,Fiscal Services Cost Centers,39823,0.74,N
2012,106381154,UCSF MEDICAL CENTER,7/1/2011,6/30/2012,San Francisco,Bay Area,Non-Profit,Fiscal Services Cost Centers,498571,1.81,N
2012,106382715,CHINESE HOSPITAL,1/1/2012,12/31/2012,San Francisco,Bay Area,Non-Profit,Fiscal Services Cost Centers,22644,0.72,N
2012,106390846,DAMERON HOSPITAL,1/1/2012,12/31/2012,San Joaquin,San Joaquin Valley,Non-Profit,Fiscal Services Cost Centers,108317,1.94,N
2012,106390923,LODI MEMORIAL HOSPITAL,1/1/2012,12/31/2012,San Joaquin,San Joaquin Valley,Non-Profit,Fiscal Services Cost Centers,103488,2.11,N
2012,106391010,SAN JOAQUIN GENERAL HOSPITAL,7/1/2011,6/30/2012,San Joaquin,San Joaquin Valley,City/County,Fiscal Services Cost Centers,195635,3.43,N
2012,106391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,7/1/2011,6/30/2012,San Joaquin,San Joaquin Valley,Non-Profit,Fiscal Services Cost Centers,223470,2.04,N
2012,106391056,SUTTER TRACY COMMUNITY HOSPITAL,1/1/2012,12/31/2012,San Joaquin,San Joaquin Valley,Non-Profit,Fiscal Services Cost Centers,41349,1.27,N
2012,106392232,ST. JOSEPH'S BEHAVIORAL HEALTH CENTER,7/1/2011,6/30/2012,San Joaquin,San Joaquin Valley,Non-Profit,Fiscal Services Cost Centers,23052,1.90,N
2012,106392287,DOCTORS HOSPITAL OF MANTECA,1/1/2012,12/31/2012,San Joaquin,San Joaquin Valley,Investor,Fiscal Services Cost Centers,71144,2.54,N
2012,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,1/1/2012,12/31/2012,San Joaquin,San Joaquin Valley,Non-Profit,Fiscal Services Cost Centers,37623,1.06,N
2012,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2011,6/30/2012,San Luis Obispo,Central Coast,Non-Profit,Fiscal Services Cost Centers,48451,2.22,N
2012,106400480,FRENCH HOSPITAL MEDICAL CENTER,7/1/2011,6/30/2012,San Luis Obispo,Central Coast,Non-Profit,Fiscal Services Cost Centers,43762,1.90,N
2012,106400524,SIERRA VISTA REGIONAL MEDICAL CENTER,1/1/2012,12/31/2012,San Luis Obispo,Central Coast,Investor,Fiscal Services Cost Centers,67600,2.10,N
2012,106400548,TWIN CITIES COMMUNITY HOSPITAL,1/1/2012,12/31/2012,San Luis Obispo,Central Coast,Investor,Fiscal Services Cost Centers,52164,1.77,N
2012,106410782,SAN MATEO MEDICAL CENTER,7/1/2011,6/30/2012,San Mateo,Bay Area,City/County,Fiscal Services Cost Centers,133871,0.48,N
2012,106410804,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,1/1/2012,12/31/2012,San Mateo,Bay Area,Non-Profit,Fiscal Services Cost Centers,40562,1.41,N
2012,106410806,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,1/1/2012,12/31/2012,San Mateo,Bay Area,Non-Profit,Fiscal Services Cost Centers,20622,0.99,N
2012,106410817,SETON MEDICAL CENTER,7/1/2011,6/30/2012,San Mateo,Bay Area,Non-Profit,Fiscal Services Cost Centers,63293,0.49,N
2012,106410852,PENINSULA MEDICAL CENTER,1/1/2012,12/31/2012,San Mateo,Bay Area,Non-Profit,Fiscal Services Cost Centers,173747,1.23,N
2012,106410891,SEQUOIA HOSPITAL,7/1/2011,6/30/2012,San Mateo,Bay Area,Non-Profit,Fiscal Services Cost Centers,43249,1.27,N
2012,106414018,MENLO PARK SURGICAL HOSPITAL,1/1/2012,12/31/2012,San Mateo,Bay Area,Non-Profit,Fiscal Services Cost Centers,9293,7.92,N
2012,106420483,GOLETA VALLEY COTTAGE HOSPITAL,1/1/2012,12/31/2012,Santa Barbara,Central Coast,Non-Profit,Fiscal Services Cost Centers,15169,0.61,N
2012,106420491,LOMPOC VALLEY MEDICAL CENTER,7/1/2011,6/30/2012,Santa Barbara,Central Coast,District,Fiscal Services Cost Centers,49299,0.56,N
2012,106420493,MARIAN MEDICAL CENTER,7/1/2011,6/30/2012,Santa Barbara,Central Coast,Non-Profit,Fiscal Services Cost Centers,175054,1.59,N
2012,106420514,SANTA BARBARA COTTAGE HOSPITAL,1/1/2012,12/31/2012,Santa Barbara,Central Coast,Non-Profit,Fiscal Services Cost Centers,143157,1.28,N
2012,106420522,SANTA YNEZ VALLEY COTTAGE HOSPITAL,1/1/2012,12/31/2012,Santa Barbara,Central Coast,Non-Profit,Fiscal Services Cost Centers,7375,1.69,N
2012,106424002,SANTA BARBARA PSYCHIATRIC HEALTH FACILTY,7/1/2011,6/30/2012,Santa Barbara,Central Coast,City/County,Fiscal Services Cost Centers,0,0.00,N
2012,106430705,REGIONAL MEDICAL CENTER OF SAN JOSE,1/1/2012,12/31/2012,Santa Clara,Bay Area,Investor,Fiscal Services Cost Centers,13104,0.17,N
2012,106430763,EL CAMINO HOSPITAL,7/1/2011,6/30/2012,Santa Clara,Bay Area,Non-Profit,Fiscal Services Cost Centers,205867,1.55,N
2012,106430779,GOOD SAMARITAN HOSPITAL- SAN JOSE,1/1/2012,12/31/2012,Santa Clara,Bay Area,Investor,Fiscal Services Cost Centers,13648,0.12,N
2012,106430837,O'CONNOR HOSPITAL,7/1/2011,6/30/2012,Santa Clara,Bay Area,Non-Profit,Fiscal Services Cost Centers,51705,0.65,N
2012,106430883,SANTA CLARA VALLEY MEDICAL CENTER,7/1/2011,6/30/2012,Santa Clara,Bay Area,City/County,Fiscal Services Cost Centers,453840,2.15,N
2012,106430905,STANFORD UNIVERSITY HOSPITAL,9/1/2011,8/31/2012,Santa Clara,Bay Area,Non-Profit,Fiscal Services Cost Centers,826161,3.29,N
2012,106431506,KAISER FOUNDATION HOSPITAL - SAN JOSE,1/1/2012,12/31/2012,Santa Clara,Bay Area,Non-Profit,Fiscal Services Cost Centers,45955,1.11,N
2012,106434040,LUCILE SALTER PACKARD CHILDREN'S HOSPITAL AT STANFORD,9/1/2011,8/31/2012,Santa Clara,Bay Area,Non-Profit,Fiscal Services Cost Centers,214237,1.98,N
2012,106434051,CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA,1/1/2012,12/31/2012,Santa Clara,Bay Area,Investor,Fiscal Services Cost Centers,0,0.00,N
2012,106434138,ST. LOUISE REGIONAL HOSPITAL,7/1/2011,6/30/2012,Santa Clara,Bay Area,Non-Profit,Fiscal Services Cost Centers,41071,1.68,N
2012,106434153,KAISER FOUNDATION HOSPITAL - SANTA CLARA,1/1/2012,12/31/2012,Santa Clara,Bay Area,Non-Profit,Fiscal Services Cost Centers,67620,0.80,N
2012,106434218,KAISER PERMANENTE - PHF - SANTA CLARA,1/1/2012,12/31/2012,Santa Clara,Bay Area,Non-Profit,Fiscal Services Cost Centers,1398,0.19,N
2012,106434220,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SAN JOSE,1/1/2012,12/31/2012,Santa Clara,Bay Area,Investor,Fiscal Services Cost Centers,0,0.00,N
2012,106440755,DOMINICAN SANTA CRUZ HOSPITAL - SOQUEL,7/1/2011,6/30/2012,Santa Cruz,Bay Area,Non-Profit,Fiscal Services Cost Centers,121728,1.46,N
2012,106444012,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,1/1/2012,12/31/2012,Santa Cruz,Bay Area,Non-Profit,Fiscal Services Cost Centers,10222,0.86,N
2012,106444013,WATSONVILLE COMMUNITY HOSPITAL,1/1/2012,12/31/2012,Santa Cruz,Bay Area,Investor,Fiscal Services Cost Centers,76071,2.48,N
2012,106450936,MAYERS MEMORIAL HOSPITAL,7/1/2011,6/30/2012,Shasta,Northern Sacramento Valley,District,Fiscal Services Cost Centers,30051,0.46,N
2012,106450940,SHASTA REGIONAL MEDICAL CENTER,1/1/2012,12/31/2012,Shasta,Northern Sacramento Valley,Investor,Fiscal Services Cost Centers,81486,1.92,N
2012,106450949,MERCY MEDICAL CENTER,7/1/2011,6/30/2012,Shasta,Northern Sacramento Valley,Non-Profit,Fiscal Services Cost Centers,82362,0.99,N
2012,106454012,NORTHERN CALIFORNIA REHABILITATION HOSPITAL,1/1/2012,12/31/2012,Shasta,Northern Sacramento Valley,Investor,Fiscal Services Cost Centers,5769,0.21,N
2012,106454013,PATIENTS' HOSPITAL OF REDDING,1/1/2012,12/31/2012,Shasta,Northern Sacramento Valley,Investor,Fiscal Services Cost Centers,9716,7.33,N
2012,106470871,MERCY HOSPITAL OF MT. SHASTA,7/1/2011,6/30/2012,Siskiyou,Northern California,Non-Profit,Fiscal Services Cost Centers,26241,3.46,N
2012,106474007,FAIRCHILD MEDICAL CENTER,1/1/2012,12/31/2012,Siskiyou,Northern California,Non-Profit,Fiscal Services Cost Centers,60808,5.10,N
2012,106480989,KAISER FOUNDATION HOSPITAL AND REHABILITATION CENTER - VALLEJO,1/1/2012,12/31/2012,Solano,Bay Area,Non-Profit,Fiscal Services Cost Centers,42248,0.84,N
2012,106481015,ST. HELENA HOSPITAL CENTER FOR BEHAVIORAL HEALTH,1/1/2012,12/31/2012,Solano,Bay Area,Non-Profit,Fiscal Services Cost Centers,15610,0.67,N
2012,106481094,SUTTER SOLANO MEDICAL CENTER,1/1/2012,12/31/2012,Solano,Bay Area,Non-Profit,Fiscal Services Cost Centers,3768,0.12,N
2012,106481357,NORTH BAY MEDICAL CENTER,1/1/2012,12/31/2012,Solano,Bay Area,Non-Profit,Fiscal Services Cost Centers,76248,1.22,N
2012,106484044,KAISER FOUNDATION HOSPITAL - VACAVILLE,1/1/2012,12/31/2012,Solano,Bay Area,Non-Profit,Fiscal Services Cost Centers,18678,1.26,N
2012,106490919,SUTTER MEDICAL CENTER OF SANTA ROSA,1/1/2012,12/31/2012,Sonoma,Bay Area,Non-Profit,Fiscal Services Cost Centers,40087,1.01,N
2012,106490964,HEALDSBURG DISTRICT HOSPITAL,1/1/2012,12/31/2012,Sonoma,Bay Area,District,Fiscal Services Cost Centers,57396,2.67,N
2012,106491001,PETALUMA VALLEY HOSPITAL,7/1/2011,6/30/2012,Sonoma,Bay Area,Non-Profit,Fiscal Services Cost Centers,38283,2.11,N
2012,106491064,SANTA ROSA MEMORIAL HOSPITAL,7/1/2011,6/30/2012,Sonoma,Bay Area,Non-Profit,Fiscal Services Cost Centers,61168,0.78,N
2012,106491076,SONOMA VALLEY HOSPITAL,7/1/2011,6/30/2012,Sonoma,Bay Area,District,Fiscal Services Cost Centers,39006,1.42,N
2012,106491338,PALM DRIVE HOSPITAL,7/1/2011,6/30/2012,Sonoma,Bay Area,District,Fiscal Services Cost Centers,29371,3.55,N
2012,106494019,KAISER FOUNDATION HOSPITAL - SANTA ROSA,1/1/2012,12/31/2012,Sonoma,Bay Area,Non-Profit,Fiscal Services Cost Centers,33212,1.17,N
2012,106500852,DOCTORS MEDICAL CENTER,1/1/2012,12/31/2012,Stanislaus,San Joaquin Valley,Investor,Fiscal Services Cost Centers,143281,0.92,N
2012,106500867,EMANUEL MEDICAL CENTER,2/1/2011,1/31/2012,Stanislaus,San Joaquin Valley,Non-Profit,Fiscal Services Cost Centers,118297,0.81,N
2012,106500939,MEMORIAL HOSPITAL MODESTO,1/1/2012,12/31/2012,Stanislaus,San Joaquin Valley,Non-Profit,Fiscal Services Cost Centers,243835,1.83,N
2012,106500967,OAK VALLEY DISTRICT HOSPITAL,7/1/2011,6/30/2012,Stanislaus,San Joaquin Valley,District,Fiscal Services Cost Centers,64236,0.51,N
2012,106504038,STANISLAUS SURGICAL HOSPITAL,1/1/2012,12/31/2012,Stanislaus,San Joaquin Valley,Investor,Fiscal Services Cost Centers,40469,5.64,N
2012,106514030,SUTTER SURGICAL HOSPITAL-NORTH VALLEY,1/1/2012,12/31/2012,Sutter,Greater Sacramento,Non-Profit,Fiscal Services Cost Centers,14869,5.42,N
2012,106521041,ST. ELIZABETH COMMUNITY HOSPITAL,7/1/2011,6/30/2012,Tehama,Northern Sacramento Valley,Non-Profit,Fiscal Services Cost Centers,39810,1.79,N
2012,106531059,TRINITY HOSPITAL,1/1/2012,12/31/2012,Trinity,Northern California,District,Fiscal Services Cost Centers,35072,1.53,N
2012,106540734,KAWEAH DELTA MEDICAL CENTER,7/1/2011,6/30/2012,Tulare,San Joaquin Valley,District,Fiscal Services Cost Centers,367121,1.69,N
2012,106540798,SIERRA VIEW DISTRICT HOSPITAL,7/1/2011,6/30/2012,Tulare,San Joaquin Valley,District,Fiscal Services Cost Centers,155316,2.07,N
2012,106540816,TULARE DISTRICT HOSPITAL,7/1/2011,6/30/2012,Tulare,San Joaquin Valley,District,Fiscal Services Cost Centers,8891,0.23,N
2012,106554011,SONORA REGIONAL MEDICAL CENTER-GREENLEY,1/1/2012,12/31/2012,Tuolumne,Central Sierra,Non-Profit,Fiscal Services Cost Centers,150891,1.60,N
2012,106560203,AURORA VISTA DEL MAR HOSPITAL,1/1/2012,12/31/2012,Ventura,Southern California,Investor,Fiscal Services Cost Centers,13621,0.58,N
2012,106560473,COMMUNITY MEMORIAL HOSPITAL - SAN BUENAVENTURA,1/1/2012,12/31/2012,Ventura,Southern California,Non-Profit,Fiscal Services Cost Centers,34718,0.45,N
2012,106560481,VENTURA COUNTY MEDICAL CENTER,7/1/2011,6/30/2012,Ventura,Southern California,City/County,Fiscal Services Cost Centers,62768,0.74,N
2012,106560492,LOS ROBLES HOSPITAL & MEDICAL CENTER,1/1/2012,12/31/2012,Ventura,Southern California,Investor,Fiscal Services Cost Centers,12646,0.12,N
2012,106560501,OJAI VALLEY COMMUNITY HOSPITAL,1/1/2012,12/31/2012,Ventura,Southern California,Non-Profit,Fiscal Services Cost Centers,2829,0.06,N
2012,106560508,ST. JOHN'S PLEASANT VALLEY HOSPITAL,7/1/2011,6/30/2012,Ventura,Southern California,Non-Profit,Fiscal Services Cost Centers,36813,0.98,N
2012,106560525,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES - SYCAMORE,1/1/2012,12/31/2012,Ventura,Southern California,Non-Profit,Fiscal Services Cost Centers,103824,2.61,N
2012,106560529,ST. JOHN'S REGIONAL MEDICAL CENTER,7/1/2011,6/30/2012,Ventura,Southern California,Non-Profit,Fiscal Services Cost Centers,84531,1.06,N
2012,106560838,PACIFIC SHORES HOSPITAL,1/1/2012,12/31/2012,Ventura,Southern California,Investor,Fiscal Services Cost Centers,7344,0.91,N
