year;facility_number;facility_name;begin_date;end_date;county_name;type_of_control;hours_type;productive_hours;productive_hours_per_adjusted_patient_day
2010;106191228;LAC/USC MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;Technician & Specialist;1908399;6.35
2010;106191228;LAC/USC MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;Registered Nurse;2889761;9.61
2010;106191228;LAC/USC MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;Licensed Vocational Nurse;222952;0.74
2010;106191228;LAC/USC MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;Aides & Orderlies;965046;3.21
2010;106191228;LAC/USC MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;Clerical & Other Administrative;1814931;6.04
2010;106191228;LAC/USC MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;Environmental & Food Services;845935;2.81
2010;106191228;LAC/USC MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;Other;2361022;7.85
2010;106191228;LAC/USC MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;Contracted Registry Nursing;510413;1.7
2010;106191228;LAC/USC MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;Contracted Other;202298;0.67
2010;106191228;LAC/USC MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;Daily Cost Centers;3079206;10.24
2010;106191228;LAC/USC MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;Ambulatory Cost Centers;2035465;6.77
2010;106191228;LAC/USC MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;Ancillary Cost Centers;2057657;6.84
2010;106191228;LAC/USC MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;Education Cost Centers;1715832;5.71
2010;106191228;LAC/USC MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;General Services Cost Centers;1974670;6.57
2010;106191228;LAC/USC MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;Fiscal Services Cost Centers;793967;2.64
2010;106191228;LAC/USC MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;Administrative Services Cost Centers;1450438;4.82
2010;106191231;LAC/OLIVE VIEW-UCLA MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;Management & Supervision;405263;3.83
2010;106191231;LAC/OLIVE VIEW-UCLA MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;Technician & Specialist;726664;6.86
2010;106191231;LAC/OLIVE VIEW-UCLA MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;Registered Nurse;875581;8.27
2010;106191231;LAC/OLIVE VIEW-UCLA MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;Licensed Vocational Nurse;114092;1.08
2010;106191231;LAC/OLIVE VIEW-UCLA MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;Aides & Orderlies;388651;3.67
2010;106191231;LAC/OLIVE VIEW-UCLA MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;Clerical & Other Administrative;849547;8.02
2010;106191231;LAC/OLIVE VIEW-UCLA MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;Environmental & Food Services;113083;1.07
2010;106191231;LAC/OLIVE VIEW-UCLA MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;Other;364108;3.44
2010;106191231;LAC/OLIVE VIEW-UCLA MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;Contracted Registry Nursing;55621;0.53
2010;106191231;LAC/OLIVE VIEW-UCLA MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;Contracted Other;199747;1.89
2010;106191231;LAC/OLIVE VIEW-UCLA MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;Daily Cost Centers;1030013;9.73
2010;106191231;LAC/OLIVE VIEW-UCLA MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;Ambulatory Cost Centers;707298;6.68
2010;106191231;LAC/OLIVE VIEW-UCLA MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;Ancillary Cost Centers;817994;7.73
2010;106191231;LAC/OLIVE VIEW-UCLA MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;Education Cost Centers;184;0
2010;106191231;LAC/OLIVE VIEW-UCLA MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;General Services Cost Centers;499243;4.71
2010;106191231;LAC/OLIVE VIEW-UCLA MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;Fiscal Services Cost Centers;459050;4.34
2010;106191231;LAC/OLIVE VIEW-UCLA MEDICAL CENTER;07/01/2009;06/30/2010;Los Angeles;City/County;Administrative Services Cost Centers;569351;5.38
2010;106191300;KAISER FOUNDATION SOUTHERN REGION;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Management & Supervision;0;
2010;106191300;KAISER FOUNDATION SOUTHERN REGION;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Technician & Specialist;0;
2010;106191300;KAISER FOUNDATION SOUTHERN REGION;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Registered Nurse;0;
2010;106191300;KAISER FOUNDATION SOUTHERN REGION;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Licensed Vocational Nurse;0;
2010;106191300;KAISER FOUNDATION SOUTHERN REGION;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Aides & Orderlies;0;
2010;106191300;KAISER FOUNDATION SOUTHERN REGION;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Clerical & Other Administrative;0;
2010;106191300;KAISER FOUNDATION SOUTHERN REGION;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Environmental & Food Services;0;
2010;106191300;KAISER FOUNDATION SOUTHERN REGION;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Other;0;
2010;106191300;KAISER FOUNDATION SOUTHERN REGION;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Contracted Registry Nursing;0;
2010;106191300;KAISER FOUNDATION SOUTHERN REGION;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Contracted Other;0;
2010;106191300;KAISER FOUNDATION SOUTHERN REGION;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Daily Cost Centers;0;
2010;106191300;KAISER FOUNDATION SOUTHERN REGION;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Ambulatory Cost Centers;0;
2010;106191300;KAISER FOUNDATION SOUTHERN REGION;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Ancillary Cost Centers;0;
2010;106191300;KAISER FOUNDATION SOUTHERN REGION;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Education Cost Centers;0;
2010;106191300;KAISER FOUNDATION SOUTHERN REGION;01/01/2010;12/31/2010;Los Angeles;Non-Profit;General Services Cost Centers;0;
2010;106191300;KAISER FOUNDATION SOUTHERN REGION;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Fiscal Services Cost Centers;0;
2010;106191300;KAISER FOUNDATION SOUTHERN REGION;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Administrative Services Cost Centers;0;
2010;106191306;LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION CTR;07/01/2009;06/30/2010;Los Angeles;City/County;Management & Supervision;327793;4.25
2010;106191306;LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION CTR;07/01/2009;06/30/2010;Los Angeles;City/County;Technician & Specialist;585679;7.59
2010;106191306;LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION CTR;07/01/2009;06/30/2010;Los Angeles;City/County;Registered Nurse;351873;4.56
2010;106191306;LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION CTR;07/01/2009;06/30/2010;Los Angeles;City/County;Licensed Vocational Nurse;133245;1.73
2010;106191306;LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION CTR;07/01/2009;06/30/2010;Los Angeles;City/County;Aides & Orderlies;276488;3.59
2010;106191306;LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION CTR;07/01/2009;06/30/2010;Los Angeles;City/County;Clerical & Other Administrative;340129;4.41
2010;106191306;LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION CTR;07/01/2009;06/30/2010;Los Angeles;City/County;Environmental & Food Services;170821;2.22
2010;106191306;LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION CTR;07/01/2009;06/30/2010;Los Angeles;City/County;Other;196250;2.54
2010;106191306;LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION CTR;07/01/2009;06/30/2010;Los Angeles;City/County;Contracted Registry Nursing;23532;0.31
2010;106191306;LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION CTR;07/01/2009;06/30/2010;Los Angeles;City/County;Contracted Other;13335;0.17
2010;106191306;LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION CTR;07/01/2009;06/30/2010;Los Angeles;City/County;Daily Cost Centers;773835;10.03
2010;106191306;LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION CTR;07/01/2009;06/30/2010;Los Angeles;City/County;Ambulatory Cost Centers;140996;1.83
2010;106191306;LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION CTR;07/01/2009;06/30/2010;Los Angeles;City/County;Ancillary Cost Centers;504784;6.55
2010;106191306;LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION CTR;07/01/2009;06/30/2010;Los Angeles;City/County;Education Cost Centers;2592;0.03
2010;106191306;LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION CTR;07/01/2009;06/30/2010;Los Angeles;City/County;General Services Cost Centers;464284;6.02
2010;106191306;LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION CTR;07/01/2009;06/30/2010;Los Angeles;City/County;Fiscal Services Cost Centers;195625;2.54
2010;106191306;LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION CTR;07/01/2009;06/30/2010;Los Angeles;City/County;Administrative Services Cost Centers;337029;4.37
2010;106191450;KAISER FOUNDATION HOSPITAL - WOODLAND HILLS;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Management & Supervision;0;0
2010;106191450;KAISER FOUNDATION HOSPITAL - WOODLAND HILLS;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Technician & Specialist;0;0
2010;106191450;KAISER FOUNDATION HOSPITAL - WOODLAND HILLS;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Registered Nurse;767654;14.99
2010;106191450;KAISER FOUNDATION HOSPITAL - WOODLAND HILLS;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Licensed Vocational Nurse;4099;0.08
2010;106191450;KAISER FOUNDATION HOSPITAL - WOODLAND HILLS;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Aides & Orderlies;131289;2.56
2010;106191450;KAISER FOUNDATION HOSPITAL - WOODLAND HILLS;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Clerical & Other Administrative;0;0
2010;106191450;KAISER FOUNDATION HOSPITAL - WOODLAND HILLS;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Environmental & Food Services;0;0
2010;106191450;KAISER FOUNDATION HOSPITAL - WOODLAND HILLS;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Other;1294717;25.28
2010;106191450;KAISER FOUNDATION HOSPITAL - WOODLAND HILLS;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Contracted Registry Nursing;28394;0.55
2010;106191450;KAISER FOUNDATION HOSPITAL - WOODLAND HILLS;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Contracted Other;0;0
2010;106191450;KAISER FOUNDATION HOSPITAL - WOODLAND HILLS;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Daily Cost Centers;795294;15.53
2010;106191450;KAISER FOUNDATION HOSPITAL - WOODLAND HILLS;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Ambulatory Cost Centers;0;0
2010;106191450;KAISER FOUNDATION HOSPITAL - WOODLAND HILLS;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Ancillary Cost Centers;240641;4.7
2010;106191450;KAISER FOUNDATION HOSPITAL - WOODLAND HILLS;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Education Cost Centers;36026;0.7
2010;106191450;KAISER FOUNDATION HOSPITAL - WOODLAND HILLS;01/01/2010;12/31/2010;Los Angeles;Non-Profit;General Services Cost Centers;560253;10.94
2010;106191450;KAISER FOUNDATION HOSPITAL - WOODLAND HILLS;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Fiscal Services Cost Centers;0;0
2010;106191450;KAISER FOUNDATION HOSPITAL - WOODLAND HILLS;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Administrative Services Cost Centers;593939;11.6
2010;106194010;AMERICAN RECOVERY CENTER;07/01/2009;06/30/2010;Los Angeles;Non-Profit;Management & Supervision;13636;0.41
2010;106194010;AMERICAN RECOVERY CENTER;07/01/2009;06/30/2010;Los Angeles;Non-Profit;Technician & Specialist;7427;0.22
2010;106194010;AMERICAN RECOVERY CENTER;07/01/2009;06/30/2010;Los Angeles;Non-Profit;Registered Nurse;6540;0.2
2010;106194010;AMERICAN RECOVERY CENTER;07/01/2009;06/30/2010;Los Angeles;Non-Profit;Licensed Vocational Nurse;18283;0.55
2010;106194010;AMERICAN RECOVERY CENTER;07/01/2009;06/30/2010;Los Angeles;Non-Profit;Aides & Orderlies;0;0
2010;106194010;AMERICAN RECOVERY CENTER;07/01/2009;06/30/2010;Los Angeles;Non-Profit;Clerical & Other Administrative;16951;0.51
2010;106194010;AMERICAN RECOVERY CENTER;07/01/2009;06/30/2010;Los Angeles;Non-Profit;Environmental & Food Services;14534;0.44
2010;106194010;AMERICAN RECOVERY CENTER;07/01/2009;06/30/2010;Los Angeles;Non-Profit;Other;37819;1.14
2010;106194010;AMERICAN RECOVERY CENTER;07/01/2009;06/30/2010;Los Angeles;Non-Profit;Contracted Registry Nursing;0;0
2010;106194010;AMERICAN RECOVERY CENTER;07/01/2009;06/30/2010;Los Angeles;Non-Profit;Contracted Other;0;0
2010;106194010;AMERICAN RECOVERY CENTER;07/01/2009;06/30/2010;Los Angeles;Non-Profit;Daily Cost Centers;66961;2.02
2010;106194010;AMERICAN RECOVERY CENTER;07/01/2009;06/30/2010;Los Angeles;Non-Profit;Ambulatory Cost Centers;3943;0.12
2010;106194010;AMERICAN RECOVERY CENTER;07/01/2009;06/30/2010;Los Angeles;Non-Profit;Ancillary Cost Centers;0;0
2010;106194010;AMERICAN RECOVERY CENTER;07/01/2009;06/30/2010;Los Angeles;Non-Profit;Education Cost Centers;0;0
2010;106194010;AMERICAN RECOVERY CENTER;07/01/2009;06/30/2010;Los Angeles;Non-Profit;General Services Cost Centers;23089;0.7
2010;106194010;AMERICAN RECOVERY CENTER;07/01/2009;06/30/2010;Los Angeles;Non-Profit;Fiscal Services Cost Centers;12552;0.38
2010;106194010;AMERICAN RECOVERY CENTER;07/01/2009;06/30/2010;Los Angeles;Non-Profit;Administrative Services Cost Centers;8645;0.26
2010;106194219;USC UNIVERSITY HOSPITAL;07/01/2009;06/30/2010;Los Angeles;Non-Profit;Management & Supervision;163746;2.14
2010;106194219;USC UNIVERSITY HOSPITAL;07/01/2009;06/30/2010;Los Angeles;Non-Profit;Technician & Specialist;685735;8.98
2010;106194219;USC UNIVERSITY HOSPITAL;07/01/2009;06/30/2010;Los Angeles;Non-Profit;Registered Nurse;884750;11.58
2010;106194219;USC UNIVERSITY HOSPITAL;07/01/2009;06/30/2010;Los Angeles;Non-Profit;Licensed Vocational Nurse;22660;0.3
2010;106194219;USC UNIVERSITY HOSPITAL;07/01/2009;06/30/2010;Los Angeles;Non-Profit;Aides & Orderlies;239692;3.14
2010;106194219;USC UNIVERSITY HOSPITAL;07/01/2009;06/30/2010;Los Angeles;Non-Profit;Clerical & Other Administrative;512939;6.72
2010;106194219;USC UNIVERSITY HOSPITAL;07/01/2009;06/30/2010;Los Angeles;Non-Profit;Environmental & Food Services;165855;2.17
2010;106194219;USC UNIVERSITY HOSPITAL;07/01/2009;06/30/2010;Los Angeles;Non-Profit;Other;10624;0.14
2010;106194219;USC UNIVERSITY HOSPITAL;07/01/2009;06/30/2010;Los Angeles;Non-Profit;Contracted Registry Nursing;207666;2.72
2010;106194219;USC UNIVERSITY HOSPITAL;07/01/2009;06/30/2010;Los Angeles;Non-Profit;Contracted Other;14722;0.19
2010;106194219;USC UNIVERSITY HOSPITAL;07/01/2009;06/30/2010;Los Angeles;Non-Profit;Daily Cost Centers;1046114;13.7
2010;106194219;USC UNIVERSITY HOSPITAL;07/01/2009;06/30/2010;Los Angeles;Non-Profit;Ambulatory Cost Centers;123375;1.62
2010;106194219;USC UNIVERSITY HOSPITAL;07/01/2009;06/30/2010;Los Angeles;Non-Profit;Ancillary Cost Centers;944968;12.37
2010;106194219;USC UNIVERSITY HOSPITAL;07/01/2009;06/30/2010;Los Angeles;Non-Profit;Education Cost Centers;0;0
2010;106194219;USC UNIVERSITY HOSPITAL;07/01/2009;06/30/2010;Los Angeles;Non-Profit;General Services Cost Centers;369453;4.84
2010;106194219;USC UNIVERSITY HOSPITAL;07/01/2009;06/30/2010;Los Angeles;Non-Profit;Fiscal Services Cost Centers;99531;1.3
2010;106194219;USC UNIVERSITY HOSPITAL;07/01/2009;06/30/2010;Los Angeles;Non-Profit;Administrative Services Cost Centers;324948;4.25
2010;106194967;STAR VIEW ADOLESCENT PSYCHIATRIC HEALTH FACILITY- PHF;01/01/2010;12/31/2010;Los Angeles;Investor;Management & Supervision;3589;0.72
2010;106194967;STAR VIEW ADOLESCENT PSYCHIATRIC HEALTH FACILITY- PHF;01/01/2010;12/31/2010;Los Angeles;Investor;Technician & Specialist;27599;5.54
2010;106194967;STAR VIEW ADOLESCENT PSYCHIATRIC HEALTH FACILITY- PHF;01/01/2010;12/31/2010;Los Angeles;Investor;Registered Nurse;9984;2.01
2010;106194967;STAR VIEW ADOLESCENT PSYCHIATRIC HEALTH FACILITY- PHF;01/01/2010;12/31/2010;Los Angeles;Investor;Licensed Vocational Nurse;3827;0.77
2010;106194967;STAR VIEW ADOLESCENT PSYCHIATRIC HEALTH FACILITY- PHF;01/01/2010;12/31/2010;Los Angeles;Investor;Aides & Orderlies;10047;2.02
2010;106194967;STAR VIEW ADOLESCENT PSYCHIATRIC HEALTH FACILITY- PHF;01/01/2010;12/31/2010;Los Angeles;Investor;Clerical & Other Administrative;2;0
2010;106194967;STAR VIEW ADOLESCENT PSYCHIATRIC HEALTH FACILITY- PHF;01/01/2010;12/31/2010;Los Angeles;Investor;Environmental & Food Services;0;0
2010;106194967;STAR VIEW ADOLESCENT PSYCHIATRIC HEALTH FACILITY- PHF;01/01/2010;12/31/2010;Los Angeles;Investor;Other;0;0
2010;106194967;STAR VIEW ADOLESCENT PSYCHIATRIC HEALTH FACILITY- PHF;01/01/2010;12/31/2010;Los Angeles;Investor;Contracted Registry Nursing;0;0
2010;106194967;STAR VIEW ADOLESCENT PSYCHIATRIC HEALTH FACILITY- PHF;01/01/2010;12/31/2010;Los Angeles;Investor;Contracted Other;1507;0.3
2010;106194967;STAR VIEW ADOLESCENT PSYCHIATRIC HEALTH FACILITY- PHF;01/01/2010;12/31/2010;Los Angeles;Investor;Daily Cost Centers;55992;11.25
2010;106194967;STAR VIEW ADOLESCENT PSYCHIATRIC HEALTH FACILITY- PHF;01/01/2010;12/31/2010;Los Angeles;Investor;Ambulatory Cost Centers;0;0
2010;106194967;STAR VIEW ADOLESCENT PSYCHIATRIC HEALTH FACILITY- PHF;01/01/2010;12/31/2010;Los Angeles;Investor;Ancillary Cost Centers;0;0
2010;106194967;STAR VIEW ADOLESCENT PSYCHIATRIC HEALTH FACILITY- PHF;01/01/2010;12/31/2010;Los Angeles;Investor;Education Cost Centers;0;0
2010;106194967;STAR VIEW ADOLESCENT PSYCHIATRIC HEALTH FACILITY- PHF;01/01/2010;12/31/2010;Los Angeles;Investor;General Services Cost Centers;0;0
2010;106194967;STAR VIEW ADOLESCENT PSYCHIATRIC HEALTH FACILITY- PHF;01/01/2010;12/31/2010;Los Angeles;Investor;Fiscal Services Cost Centers;0;0
2010;106194967;STAR VIEW ADOLESCENT PSYCHIATRIC HEALTH FACILITY- PHF;01/01/2010;12/31/2010;Los Angeles;Investor;Administrative Services Cost Centers;563;0.11
2010;106194981;LA CASA PSYCHIATRIC HEALTH FACILITY;07/01/2009;06/30/2010;Los Angeles;Investor;Management & Supervision;4619;0.82
2010;106194981;LA CASA PSYCHIATRIC HEALTH FACILITY;07/01/2009;06/30/2010;Los Angeles;Investor;Technician & Specialist;5762;1.03
2010;106194981;LA CASA PSYCHIATRIC HEALTH FACILITY;07/01/2009;06/30/2010;Los Angeles;Investor;Registered Nurse;8289;1.48
2010;106194981;LA CASA PSYCHIATRIC HEALTH FACILITY;07/01/2009;06/30/2010;Los Angeles;Investor;Licensed Vocational Nurse;4882;0.87
2010;106194981;LA CASA PSYCHIATRIC HEALTH FACILITY;07/01/2009;06/30/2010;Los Angeles;Investor;Aides & Orderlies;18935;3.38
2010;106194981;LA CASA PSYCHIATRIC HEALTH FACILITY;07/01/2009;06/30/2010;Los Angeles;Investor;Clerical & Other Administrative;2916;0.52
2010;106194981;LA CASA PSYCHIATRIC HEALTH FACILITY;07/01/2009;06/30/2010;Los Angeles;Investor;Environmental & Food Services;0;0
2010;106194981;LA CASA PSYCHIATRIC HEALTH FACILITY;07/01/2009;06/30/2010;Los Angeles;Investor;Other;194;0.03
2010;106194981;LA CASA PSYCHIATRIC HEALTH FACILITY;07/01/2009;06/30/2010;Los Angeles;Investor;Contracted Registry Nursing;0;0
2010;106194981;LA CASA PSYCHIATRIC HEALTH FACILITY;07/01/2009;06/30/2010;Los Angeles;Investor;Contracted Other;1792;0.32
2010;106194981;LA CASA PSYCHIATRIC HEALTH FACILITY;07/01/2009;06/30/2010;Los Angeles;Investor;Daily Cost Centers;34637;6.19
2010;106194981;LA CASA PSYCHIATRIC HEALTH FACILITY;07/01/2009;06/30/2010;Los Angeles;Investor;Ambulatory Cost Centers;0;0
2010;106194981;LA CASA PSYCHIATRIC HEALTH FACILITY;07/01/2009;06/30/2010;Los Angeles;Investor;Ancillary Cost Centers;0;0
2010;106194981;LA CASA PSYCHIATRIC HEALTH FACILITY;07/01/2009;06/30/2010;Los Angeles;Investor;Education Cost Centers;0;0
2010;106194981;LA CASA PSYCHIATRIC HEALTH FACILITY;07/01/2009;06/30/2010;Los Angeles;Investor;General Services Cost Centers;4485;0.8
2010;106194981;LA CASA PSYCHIATRIC HEALTH FACILITY;07/01/2009;06/30/2010;Los Angeles;Investor;Fiscal Services Cost Centers;916;0.16
2010;106194981;LA CASA PSYCHIATRIC HEALTH FACILITY;07/01/2009;06/30/2010;Los Angeles;Investor;Administrative Services Cost Centers;7351;1.31
2010;106196035;KAISER FOUNDATION HOSPITAL - BALDWIN PARK;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Management & Supervision;0;0
2010;106196035;KAISER FOUNDATION HOSPITAL - BALDWIN PARK;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Technician & Specialist;0;0
2010;106196035;KAISER FOUNDATION HOSPITAL - BALDWIN PARK;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Registered Nurse;807235;16.91
2010;106196035;KAISER FOUNDATION HOSPITAL - BALDWIN PARK;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Licensed Vocational Nurse;37914;0.79
2010;106196035;KAISER FOUNDATION HOSPITAL - BALDWIN PARK;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Aides & Orderlies;74495;1.56
2010;106196035;KAISER FOUNDATION HOSPITAL - BALDWIN PARK;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Clerical & Other Administrative;0;0
2010;106196035;KAISER FOUNDATION HOSPITAL - BALDWIN PARK;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Environmental & Food Services;0;0
2010;106196035;KAISER FOUNDATION HOSPITAL - BALDWIN PARK;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Other;1407110;29.48
2010;106196035;KAISER FOUNDATION HOSPITAL - BALDWIN PARK;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Contracted Registry Nursing;4436;0.09
2010;106196035;KAISER FOUNDATION HOSPITAL - BALDWIN PARK;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Contracted Other;0;0
2010;106196035;KAISER FOUNDATION HOSPITAL - BALDWIN PARK;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Daily Cost Centers;674926;14.14
2010;106196035;KAISER FOUNDATION HOSPITAL - BALDWIN PARK;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Ambulatory Cost Centers;88917;1.86
2010;106196035;KAISER FOUNDATION HOSPITAL - BALDWIN PARK;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Ancillary Cost Centers;329154;6.9
2010;106196035;KAISER FOUNDATION HOSPITAL - BALDWIN PARK;01/01/2010;12/31/2010;Los Angeles;Non-Profit;Education Cost Centers;0;0
