year,facility_number,facility_name,begin_date,end_date,county_name,region,type_of_control,hours_type,productive_hours,productive_hours_per_adjusted_patient_day,phapd_missing
2009,106191450,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,129177,2.52,N
2009,106194010,AMERICAN RECOVERY CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,0,0.00,N
2009,106194967,STAR VIEW ADOLESCENT PSYCHIATRIC HEALTH FACILITY - PHF,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Aides & Orderlies,7784,1.63,N
2009,106194981,LA CASA PSYCHIATRIC HEALTH FACILITY,7/1/2008,6/30/2009,Los Angeles,Southern California,Investor,Aides & Orderlies,18440,3.26,N
2009,106196035,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,78251,1.58,N
2009,106196168,EARL & LORRAINE MILLER CHILDRENS HOSPITAL,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,216983,2.10,N
2009,106196404,JOYCE EISENBERG KEEFER MEDICAL CENTER,9/1/2008,8/31/2009,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,384367,4.46,N
2009,106201281,MADERA COMMUNITY HOSPITAL,7/1/2008,6/30/2009,Madera,San Joaquin Valley,Non-Profit,Aides & Orderlies,202751,4.10,N
2009,106204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,10/1/2008,9/30/2009,Madera,San Joaquin Valley,Non-Profit,Aides & Orderlies,364051,3.35,N
2009,106210992,KAISER FOUNDATION HOSPITAL - SAN RAFAEL,1/1/2009,12/31/2009,Marin,Bay Area,Non-Profit,Aides & Orderlies,91167,3.90,N
2009,106210993,KENTFIELD REHABILITATION HOSPITAL,1/1/2009,12/31/2009,Marin,Bay Area,Investor,Aides & Orderlies,0,0.00,N
2009,106211006,MARIN GENERAL HOSPITAL,1/1/2009,12/31/2009,Marin,Bay Area,Non-Profit,Aides & Orderlies,133489,2.09,N
2009,106214034,NOVATO COMMUNITY HOSPITAL,1/1/2009,12/31/2009,Marin,Bay Area,Non-Profit,Aides & Orderlies,11296,0.84,N
2009,106220733,JOHN C FREMONT HEALTHCARE DISTRICT,7/1/2008,6/30/2009,Mariposa,Central Sierra,District,Aides & Orderlies,73313,1.83,N
2009,106230949,FRANK R HOWARD MEMORIAL HOSPITAL,1/1/2009,12/31/2009,Mendocino,Northern California,Non-Profit,Aides & Orderlies,13403,1.40,N
2009,106231013,MENDOCINO COAST DISTRICT HOSPTIAL,7/1/2008,6/30/2009,Mendocino,Northern California,District,Aides & Orderlies,16806,0.97,N
2009,106231396,UKIAH VALLEY MEDICAL CENTER - HOSPITAL DRIVE,1/1/2009,12/31/2009,Mendocino,Northern California,Non-Profit,Aides & Orderlies,46470,1.67,N
2009,106240924,MEMORIAL HOSPITAL LOS BANOS,1/1/2009,12/31/2009,Merced,San Joaquin Valley,Non-Profit,Aides & Orderlies,35563,2.19,N
2009,106240942,MERCY MEDICAL CENTER MERCED - COMMUNITY CAMPUS,7/1/2008,6/30/2009,Merced,San Joaquin Valley,Non-Profit,Aides & Orderlies,96372,1.32,N
2009,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,7/1/2008,6/30/2009,Modoc,Northern California,District,Aides & Orderlies,25637,1.99,N
2009,106250956,MODOC MEDICAL CENTER,7/1/2008,6/30/2009,Modoc,Northern California,City/County,Aides & Orderlies,42965,1.00,N
2009,106260011,MAMMOTH HOSPITAL,7/1/2008,6/30/2009,Mono,Central Sierra,District,Aides & Orderlies,50330,10.04,N
2009,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,1/1/2009,12/31/2009,Monterey,Central Coast,Non-Profit,Aides & Orderlies,240768,3.16,N
2009,106270777,GEORGE L. MEE MEMORIAL HOSPITAL,10/1/2008,9/30/2009,Monterey,Central Coast,Non-Profit,Aides & Orderlies,93630,1.53,N
2009,106270875,SALINAS VALLEY MEMORIAL HOSPITAL,7/1/2008,6/30/2009,Monterey,Central Coast,District,Aides & Orderlies,341108,4.62,N
2009,106274043,NATIVIDAD MEDICAL CENTER,7/1/2008,6/30/2009,Monterey,Central Coast,City/County,Aides & Orderlies,154258,3.46,N
2009,106281047,QUEEN OF THE VALLEY HOSPITAL,7/1/2008,6/30/2009,Napa,Bay Area,Non-Profit,Aides & Orderlies,190088,2.54,N
2009,106281078,ST. HELENA HOSPITAL,1/1/2009,12/31/2009,Napa,Bay Area,Non-Profit,Aides & Orderlies,55563,1.79,N
2009,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,7/1/2008,6/30/2009,Nevada,Northern California,Non-Profit,Aides & Orderlies,137780,3.17,N
2009,106291053,TAHOE FOREST HOSPITAL,7/1/2008,6/30/2009,Nevada,Northern California,District,Aides & Orderlies,35140,0.75,N
2009,106300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,7/1/2008,6/30/2009,Orange,Southern California,Non-Profit,Aides & Orderlies,191307,2.21,N
2009,106300225,ORANGE COAST MEMORIAL MEDICAL CENTER,7/1/2008,6/30/2009,Orange,Southern California,Non-Profit,Aides & Orderlies,229194,3.46,N
2009,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2008,8/31/2009,Orange,Southern California,Investor,Aides & Orderlies,43442,1.97,N
2009,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,Orange,Southern California,Investor,Aides & Orderlies,30443,0.41,N
2009,106301127,KINDRED HOSPITAL - BREA,1/1/2009,12/31/2009,Orange,Southern California,Investor,Aides & Orderlies,39657,2.02,N
2009,106301132,KAISER FOUNDATION HOSPITAL - ANAHEIM,1/1/2009,12/31/2009,Orange,Southern California,Non-Profit,Aides & Orderlies,185299,2.09,N
2009,106301140,CHAPMAN MEDICAL CENTER,1/1/2009,12/31/2009,Orange,Southern California,Investor,Aides & Orderlies,70929,2.33,N
2009,106301155,COLLEGE HOSPITAL COSTA MESA,1/1/2009,12/31/2009,Orange,Southern California,Investor,Aides & Orderlies,102598,2.59,N
2009,106301175,FOUNTAIN VALLEY REGIONAL HOSPITAL& MEDICAL CENTER - EUCLID,1/1/2009,12/31/2009,Orange,Southern California,Investor,Aides & Orderlies,163583,1.40,N
2009,106301188,WESTERN MEDICAL CENTER - ANAHEIM,1/1/2009,12/31/2009,Orange,Southern California,Investor,Aides & Orderlies,100108,1.58,N
2009,106301205,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,10/1/2008,9/30/2009,Orange,Southern California,Non-Profit,Aides & Orderlies,495136,2.62,N
2009,106301209,HUNTINGTON BEACH HOSPITAL,1/1/2009,12/31/2009,Orange,Southern California,Investor,Aides & Orderlies,35115,1.59,N
2009,106301234,LA PALMA INTERCOMMUNITY HOSPITAL,1/1/2009,12/31/2009,Orange,Southern California,Investor,Aides & Orderlies,20847,0.97,N
2009,106301248,LOS ALAMITOS MEDICAL CENTER,1/1/2009,12/31/2009,Orange,Southern California,Investor,Aides & Orderlies,111016,1.62,N
2009,106301258,COASTAL COMMUNITIES HOSPITAL,1/1/2009,12/31/2009,Orange,Southern California,Investor,Aides & Orderlies,108812,2.17,N
2009,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,Orange,Southern California,Non-Profit,Aides & Orderlies,330168,3.32,N
2009,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,7/1/2008,6/30/2009,Orange,Southern California,Non-Profit,Aides & Orderlies,390881,2.91,N
2009,106301283,GARDEN GROVE HOSPITAL & MEDICAL CENTER,1/1/2009,12/31/2009,Orange,Southern California,Investor,Aides & Orderlies,37917,1.05,N
2009,106301297,PLACENTIA-LINDA COMMUNITY HOSPITAL,1/1/2009,12/31/2009,Orange,Southern California,Investor,Aides & Orderlies,24979,0.96,N
2009,106301304,NEWPORT BAY HOSPITAL,5/1/2008,4/30/2009,Orange,Southern California,Investor,Aides & Orderlies,0,0.00,N
2009,106301317,SADDLEBACK MEMORIAL MEDICAL CENTER,7/1/2008,6/30/2009,Orange,Southern California,Non-Profit,Aides & Orderlies,246511,2.30,N
2009,106301340,ST. JOSEPH HOSPITAL - ORANGE,7/1/2008,6/30/2009,Orange,Southern California,Non-Profit,Aides & Orderlies,661207,4.45,N
2009,106301342,ST. JUDE MEDICAL CENTER,7/1/2008,6/30/2009,Orange,Southern California,Non-Profit,Aides & Orderlies,557915,4.09,N
2009,106301357,NEWPORT SPECIALTY HOSPITAL,9/1/2008,8/31/2009,Orange,Southern California,Investor,Aides & Orderlies,67450,4.41,N
2009,106301379,WEST ANAHEIM MEDICAL CENTER,1/1/2009,12/31/2009,Orange,Southern California,Investor,Aides & Orderlies,113629,2.67,N
2009,106301380,KINDRED HOSPITAL - WESTMINSTER,1/1/2009,12/31/2009,Orange,Southern California,Investor,Aides & Orderlies,100923,2.80,N
2009,106301566,WESTERN MEDICAL CENTER - SANTA ANA,1/1/2009,12/31/2009,Orange,Southern California,Investor,Aides & Orderlies,163320,3.02,N
2009,106304079,HEALTHSOUTH TUSTIN REHABILITATION HOSPITAL,6/1/2008,5/31/2009,Orange,Southern California,Investor,Aides & Orderlies,32492,2.16,N
2009,106304113,CHILDREN'S HOSPITAL AT MISSION,7/1/2008,6/30/2009,Orange,Southern California,Non-Profit,Aides & Orderlies,0,0.00,N
2009,106304159,HEALTHBRIDGE CHILDREN'S HOSPITAL-ORANGE,1/1/2009,12/31/2009,Orange,Southern California,Investor,Aides & Orderlies,35622,3.67,N
2009,106310791,SUTTER AUBURN FAITH HOSPITAL,1/1/2009,12/31/2009,Placer,Greater Sacramento,Non-Profit,Aides & Orderlies,32519,1.34,N
2009,106311000,SUTTER ROSEVILLE MEDICAL CENTER,1/1/2009,12/31/2009,Placer,Greater Sacramento,Non-Profit,Aides & Orderlies,248641,2.28,N
2009,106314029,TELECARE PLACER COUNTY - PHF,7/1/2008,6/30/2009,Placer,Greater Sacramento,Investor,Aides & Orderlies,19051,4.34,N
2009,106320859,EASTERN PLUMAS HEALTH CARE,7/1/2008,6/30/2009,Plumas,Northern California,District,Aides & Orderlies,62472,1.15,N
2009,106320986,PLUMAS DISTRICT HOSPITAL,7/1/2008,6/30/2009,Plumas,Northern California,District,Aides & Orderlies,10881,1.68,N
2009,106321016,SENECA HEALTHCARE DISTRICT,7/1/2008,6/30/2009,Plumas,Northern California,District,Aides & Orderlies,22212,0.83,N
2009,106330120,BETTY FORD CENTER OF EISENHOWER,7/1/2008,6/30/2009,Riverside,Southern California,Non-Profit,Aides & Orderlies,0,0.00,N
2009,106331152,CORONA REGIONAL MEDICAL CENTER - MAIN,1/1/2009,12/31/2009,Riverside,Southern California,Investor,Aides & Orderlies,115707,1.38,N
2009,106331164,DESERT REGIONAL MEDICAL CENTER,1/1/2009,12/31/2009,Riverside,Southern California,Investor,Aides & Orderlies,244300,2.13,N
2009,106331168,EISENHOWER MEDICAL CENTER,7/1/2008,6/30/2009,Riverside,Southern California,Non-Profit,Aides & Orderlies,179475,1.69,N
2009,106331194,HEMET VALLEY MEDICAL CENTER,7/1/2008,6/30/2009,Riverside,Southern California,District,Aides & Orderlies,160071,1.77,N
2009,106331216,JOHN F. KENNEDY MEMORIAL HOSPITAL,1/1/2009,12/31/2009,Riverside,Southern California,Investor,Aides & Orderlies,50929,1.26,N
2009,106331226,RIVERSIDE CENTER FOR BEHAVIORAL MEDICINE,1/1/2009,12/31/2009,Riverside,Southern California,Investor,Aides & Orderlies,25584,2.42,N
2009,106331288,PALO VERDE HOSPITAL,7/1/2008,6/30/2009,Riverside,Southern California,District,Aides & Orderlies,22358,1.86,N
2009,106331293,PARKVIEW COMMUNITY HOSPITAL,1/1/2009,12/31/2009,Riverside,Southern California,Non-Profit,Aides & Orderlies,67882,1.44,N
2009,106331312,RIVERSIDE COMMUNITY HOSPITAL,1/1/2009,12/31/2009,Riverside,Southern California,Investor,Aides & Orderlies,495427,3.86,N
2009,106331326,SAN GORGONIO MEMORIAL HOSPITAL,7/1/2008,6/30/2009,Riverside,Southern California,District,Aides & Orderlies,39959,1.44,N
2009,106332172,VISTA HOSPITAL OF RIVERSIDE,1/1/2009,12/31/2009,Riverside,Southern California,Investor,Aides & Orderlies,49482,4.08,N
2009,106334018,MENIFEE VALLEY MEDICAL CENTER,7/1/2008,6/30/2009,Riverside,Southern California,District,Aides & Orderlies,54884,2.12,N
2009,106334025,KAISER FOUNDATION HOSPITAL - RIVERSIDE,1/1/2009,12/31/2009,Riverside,Southern California,Non-Profit,Aides & Orderlies,91776,1.63,N
2009,106334048,KAISER FOUNDATION HOSPITAL - MORENO VALLEY,1/1/2009,12/31/2009,Riverside,Southern California,Non-Profit,Aides & Orderlies,0,0.00,N
2009,106334068,SOUTHWEST HEALTHCARE SYSTEM - MURRIETA,1/1/2009,12/31/2009,Riverside,Southern California,Investor,Aides & Orderlies,78604,0.84,N
2009,106334457,OASIS PSYCHIATRIC HEALTH FACILITY,1/1/2009,12/31/2009,Riverside,Southern California,Investor,Aides & Orderlies,3873,0.86,N
2009,106334487,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,Riverside,Southern California,City/County,Aides & Orderlies,420930,2.66,N
2009,106340913,KAISER FOUNDATION HOSPITAL - SACRAMENTO/ROSEVILLE,1/1/2009,12/31/2009,Sacramento,Greater Sacramento,Non-Profit,Aides & Orderlies,421121,3.12,N
2009,106340947,MERCY GENERAL HOSPITAL,7/1/2008,6/30/2009,Sacramento,Greater Sacramento,Non-Profit,Aides & Orderlies,102536,0.92,N
2009,106340950,MERCY SAN JUAN HOSPITAL,7/1/2008,6/30/2009,Sacramento,Greater Sacramento,Non-Profit,Aides & Orderlies,134397,1.18,N
2009,106340951,METHODIST HOSPITAL OF SACRAMENTO,7/1/2008,6/30/2009,Sacramento,Greater Sacramento,Non-Profit,Aides & Orderlies,204016,1.52,N
2009,106341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,7/1/2008,6/30/2009,Sacramento,Greater Sacramento,Non-Profit,Aides & Orderlies,640090,2.65,N
2009,106341051,SUTTER MEDICAL CENTER - SACRAMENTO,1/1/2009,12/31/2009,Sacramento,Greater Sacramento,Non-Profit,Aides & Orderlies,338449,1.52,N
2009,106342344,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,1/1/2009,12/31/2009,Sacramento,Greater Sacramento,Non-Profit,Aides & Orderlies,151207,3.85,N
2009,106342392,SIERRA VISTA HOSPITAL,1/1/2009,12/31/2009,Sacramento,Greater Sacramento,Investor,Aides & Orderlies,0,0.00,N
2009,106344017,SUTTER CENTER FOR PSYCHIATRY,1/1/2009,12/31/2009,Sacramento,Greater Sacramento,Non-Profit,Aides & Orderlies,50878,2.27,N
2009,106344021,HERITAGE OAKS HOSPITAL,1/1/2009,12/31/2009,Sacramento,Greater Sacramento,Investor,Aides & Orderlies,404,0.02,N
2009,106344029,MERCY HOSPITAL - FOLSOM,7/1/2008,6/30/2009,Sacramento,Greater Sacramento,Non-Profit,Aides & Orderlies,27118,0.88,N
2009,106344035,KINDRED HOSPITAL - SACRAMENTO,1/1/2009,12/31/2009,Sacramento,Greater Sacramento,Investor,Aides & Orderlies,25410,2.33,N
2009,106350784,HAZEL HAWKINS MEMORIAL HOSPITAL,7/1/2008,6/30/2009,San Benito,Bay Area,District,Aides & Orderlies,133004,1.54,N
2009,106361105,BARSTOW COMMUNITY HOSPITAL,1/1/2009,12/31/2009,San Bernardino,Southern California,Investor,Aides & Orderlies,15250,0.96,N
2009,106361110,BEAR VALLEY COMMUNITY HOSPITAL,7/1/2008,6/30/2009,San Bernardino,Southern California,District,Aides & Orderlies,55529,1.65,N
2009,106361144,CHINO VALLEY MEDICAL CENTER,1/1/2009,12/31/2009,San Bernardino,Southern California,Investor,Aides & Orderlies,77689,3.14,N
2009,106361166,MONTCLAIR HOSPITAL MEDICAL CENTER,1/1/2009,12/31/2009,San Bernardino,Southern California,Investor,Aides & Orderlies,10433,0.55,N
2009,106361223,KAISER FOUNDATION HOSPITAL - FONTANA,1/1/2009,12/31/2009,San Bernardino,Southern California,Non-Profit,Aides & Orderlies,290737,2.63,N
2009,106361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,1/1/2009,12/31/2009,San Bernardino,Southern California,Non-Profit,Aides & Orderlies,1109061,3.87,N
2009,106361266,MOUNTAINS COMMUNITY HOSPITAL,7/1/2008,6/30/2009,San Bernardino,Southern California,District,Aides & Orderlies,20743,0.85,N
2009,106361274,KINDRED HOSPITAL - ONTARIO,1/1/2009,12/31/2009,San Bernardino,Southern California,Investor,Aides & Orderlies,94737,3.29,N
2009,106361308,REDLANDS COMMUNITY HOSPITAL,10/1/2008,9/30/2009,San Bernardino,Southern California,Non-Profit,Aides & Orderlies,167587,1.95,N
2009,106361318,SAN ANTONIO COMMUNITY HOSPITAL,1/1/2009,12/31/2009,San Bernardino,Southern California,Non-Profit,Aides & Orderlies,256030,2.66,N
2009,106361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,7/1/2008,6/30/2009,San Bernardino,Southern California,Non-Profit,Aides & Orderlies,184588,1.98,N
2009,106361339,ST. BERNARDINE MEDICAL CENTER,7/1/2008,6/30/2009,San Bernardino,Southern California,Non-Profit,Aides & Orderlies,161944,1.75,N
2009,106361343,ST. MARY MEDICAL CENTER - APPLE VALLEY,7/1/2008,6/30/2009,San Bernardino,Southern California,Non-Profit,Aides & Orderlies,220172,2.56,N
2009,106361370,VICTOR VALLEY COMMUNITY HOSPITAL,10/1/2008,9/30/2009,San Bernardino,Southern California,Non-Profit,Aides & Orderlies,35957,1.08,N
2009,106361458,COLORADO RIVER MEDICAL CENTER,1/1/2009,12/31/2009,San Bernardino,Southern California,City/County,Aides & Orderlies,6806,1.26,N
2009,106362041,HI-DESERT MEDICAL CENTER,7/1/2008,6/30/2009,San Bernardino,Southern California,District,Aides & Orderlies,132537,1.45,N
2009,106364014,LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER,1/1/2009,12/31/2009,San Bernardino,Southern California,Non-Profit,Aides & Orderlies,105822,2.88,N
2009,106364050,CANYON RIDGE HOSPITAL,1/1/2009,12/31/2009,San Bernardino,Southern California,Investor,Aides & Orderlies,0,0.00,N
2009,106364121,BALLARD REHABILITATION HOSPITAL,7/1/2008,6/30/2009,San Bernardino,Southern California,Investor,Aides & Orderlies,0,0.00,N
2009,106364144,DESERT VALLEY HOSPITAL,1/1/2009,12/31/2009,San Bernardino,Southern California,Investor,Aides & Orderlies,70367,1.93,N
2009,106364188,RANCHO SPECIALTY HOSPITAL,1/1/2009,12/31/2009,San Bernardino,Southern California,Investor,Aides & Orderlies,57034,2.79,N
2009,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,San Bernardino,Southern California,City/County,Aides & Orderlies,471034,2.81,N
2009,106370652,ALVARADO HOSPITAL,1/1/2009,12/31/2009,San Diego,Southern Border,Investor,Aides & Orderlies,109374,1.90,N
2009,106370673,RADY CHILDREN'S HOSPITAL - SAN DIEGO,7/1/2008,6/30/2009,San Diego,Southern Border,Non-Profit,Aides & Orderlies,0,0.00,N
2009,106370689,SHARP CORONADO HOSPITAL & HEALTHCARE CENTER,10/1/2008,9/30/2009,San Diego,Southern Border,Non-Profit,Aides & Orderlies,188016,2.63,N
2009,106370694,SHARP MEMORIAL HOSPITAL,10/1/2008,9/30/2009,San Diego,Southern Border,Non-Profit,Aides & Orderlies,235295,1.52,N
2009,106370705,FALLBROOK HOSPITAL DISTRICT,7/1/2008,6/30/2009,San Diego,Southern Border,District,Aides & Orderlies,46673,0.83,N
2009,106370714,SHARP GROSSMONT  HOSPITAL,10/1/2008,9/30/2009,San Diego,Southern Border,Non-Profit,Aides & Orderlies,341017,2.06,N
2009,106370721,KINDRED HOSPITAL - SAN DIEGO,1/1/2009,12/31/2009,San Diego,Southern Border,Investor,Aides & Orderlies,31451,1.99,N
2009,106370730,KAISER FOUNDATION HOSPITAL - SAN DIEGO,1/1/2009,12/31/2009,San Diego,Southern Border,Non-Profit,Aides & Orderlies,45482,0.39,N
2009,106370744,SCRIPPS MERCY HOSPITAL,10/1/2008,9/30/2009,San Diego,Southern Border,Non-Profit,Aides & Orderlies,408458,2.24,N
2009,106370745,SHARP MESA VISTA HOSPITAL,10/1/2008,9/30/2009,San Diego,Southern Border,Non-Profit,Aides & Orderlies,5875,0.10,N
2009,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2009,12/31/2009,San Diego,Southern Border,Investor,Aides & Orderlies,123434,3.05,N
2009,106370755,PALOMAR MEDICAL CENTER,7/1/2008,6/30/2009,San Diego,Southern Border,District,Aides & Orderlies,0,0.00,N
2009,106370759,PARADISE VALLEY HOSPITAL,1/1/2009,12/31/2009,San Diego,Southern Border,Investor,Aides & Orderlies,112051,1.68,N
2009,106370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,10/1/2008,9/30/2009,San Diego,Southern Border,Non-Profit,Aides & Orderlies,212026,2.00,N
2009,106370780,TRI-CITY MEDICAL CENTER,7/1/2008,6/30/2009,San Diego,Southern Border,District,Aides & Orderlies,164632,1.39,N
2009,106370782,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER,7/1/2008,6/30/2009,San Diego,Southern Border,Non-Profit,Aides & Orderlies,772791,3.37,N
2009,106370787,PROMISE HOSPITAL OF SAN DIEGO,1/1/2009,12/31/2009,San Diego,Southern Border,Investor,Aides & Orderlies,54282,1.68,N
2009,106370875,SHARP CHULA VISTA MEDICAL CENTER,10/1/2008,9/30/2009,San Diego,Southern Border,Non-Profit,Aides & Orderlies,276794,2.09,N
2009,106370977,POMERADO HOSPITAL,7/1/2008,6/30/2009,San Diego,Southern Border,District,Aides & Orderlies,236416,2.32,N
2009,106371256,SCRIPPS GREEN HOSPITAL,10/1/2008,9/30/2009,San Diego,Southern Border,Non-Profit,Aides & Orderlies,138844,2.65,N
2009,106371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,10/1/2008,9/30/2009,San Diego,Southern Border,Non-Profit,Aides & Orderlies,149613,2.68,N
2009,106374024,AURORA SAN DIEGO,1/1/2009,12/31/2009,San Diego,Southern Border,Investor,Aides & Orderlies,84502,3.02,N
2009,106374049,SHARP VISTA PACIFICA,10/1/2008,9/30/2009,San Diego,Southern Border,Non-Profit,Aides & Orderlies,0,0.00,N
2009,106374055,SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,7/1/2008,6/30/2009,San Diego,Southern Border,City/County,Aides & Orderlies,300256,3.46,N
2009,106374094,VIBRA HOSPITAL OF SAN DIEGO,1/1/2009,12/31/2009,San Diego,Southern Border,Investor,Aides & Orderlies,20885,0.93,N
2009,106380842,JEWISH HOME,7/1/2008,6/30/2009,San Francisco,Bay Area,Non-Profit,Aides & Orderlies,466841,3.00,N
2009,106380857,KAISER FOUNDATION HOSPITAL - GEARY (S.F.),1/1/2009,12/31/2009,San Francisco,Bay Area,Non-Profit,Aides & Orderlies,166976,2.92,N
2009,106380865,LAGUNA HONDA HOSP & REHAB CENTER,7/1/2008,6/30/2009,San Francisco,Bay Area,City/County,Aides & Orderlies,832911,2.77,N
2009,106380868,LANGLEY PORTER PSYCHIATRIC INSTITUTE-HOSPITAL AND CLINICS,7/1/2008,6/30/2009,San Francisco,Bay Area,Non-Profit,Aides & Orderlies,5701,0.53,N
2009,106380929,CALIFORNIA PACIFIC MEDICAL CENTER,1/1/2009,12/31/2009,San Francisco,Bay Area,Non-Profit,Aides & Orderlies,339660,1.34,N
2009,106380939,SAN FRANCISCO GENERAL HOSPITAL MEDICAL CENTER,7/1/2008,6/30/2009,San Francisco,Bay Area,City/County,Aides & Orderlies,188174,0.87,N
2009,106380960,ST. FRANCIS MEMORIAL HOSPITAL,7/1/2008,6/30/2009,San Francisco,Bay Area,Non-Profit,Aides & Orderlies,49213,0.93,N
2009,106380964,CALIFORNIA PACIFIC MEDICAL CTN-ST. LUKE'S CAMPUS,1/1/2009,12/31/2009,San Francisco,Bay Area,Non-Profit,Aides & Orderlies,128084,2.25,N
2009,106380965,ST. MARY'S MEDICAL CENTER-SAN FRANCISCO,7/1/2008,6/30/2009,San Francisco,Bay Area,Non-Profit,Aides & Orderlies,57990,1.01,N
2009,106381154,UCSF MEDICAL CENTER,7/1/2008,6/30/2009,San Francisco,Bay Area,Non-Profit,Aides & Orderlies,861234,3.00,N
2009,106382715,CHINESE HOSPITAL,1/1/2009,12/31/2009,San Francisco,Bay Area,Non-Profit,Aides & Orderlies,17797,0.61,N
2009,106390846,DAMERON HOSPITAL,1/1/2009,12/31/2009,San Joaquin,San Joaquin Valley,Non-Profit,Aides & Orderlies,122214,1.81,N
2009,106390923,LODI MEMORIAL HOSPITAL,1/1/2009,12/31/2009,San Joaquin,San Joaquin Valley,Non-Profit,Aides & Orderlies,174524,2.97,N
2009,106391010,SAN JOAQUIN GENERAL HOSPITAL,7/1/2008,6/30/2009,San Joaquin,San Joaquin Valley,City/County,Aides & Orderlies,280415,4.82,N
2009,106391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,7/1/2008,6/30/2009,San Joaquin,San Joaquin Valley,Non-Profit,Aides & Orderlies,133523,1.11,N
